date,positivity,fatality
2021-03-26,0.005434530168609782,0.009917823746103713
2021-03-27,0.004983612445561891,0.009896790612187192
2021-03-28,0.004609296864808454,0.009874453378473693
2021-03-29,0.004553385250436188,0.009850830284266818
2021-03-30,0.004347826086956521,0.009827319949459498
2021-03-31,0.0041866717879777225,0.009798432250839867
2021-04-01,0.004408713692946058,0.009765625
2021-04-02,0.004963503649635037,0.009730330831248264
2021-04-03,0.005248966385044041,0.009696633882809254
2021-04-04,0.005491974630620415,0.00966316951960243
2021-04-05,0.005813331431220799,0.009629935341862706
2021-04-06,0.006190836122808911,0.00959561343385881
2021-04-07,0.006375125824851806,0.009569377990430622
2021-04-08,0.006182795698924732,0.009551098376313278
2021-04-09,0.005729345708720065,0.009667755991285403
2021-04-10,0.005186286847424017,0.009789259007477909
2021-04-11,0.0046056638246041405,0.00991174473862865
2021-04-12,0.003880083458398917,0.010033898305084745
2021-04-13,0.0033552151714077317,0.010152971436307025
2021-04-14,0.0032052436345301983,0.010264721772015128
2021-04-15,0.0033326166415824556,0.010374562112638104
2021-04-16,0.003459061637534498,0.010352245227211617
2021-04-17,0.003748154317949495,0.010330024148108397
2021-04-18,0.0040985206292205,0.010307898259705489
2021-04-19,0.004643135965813371,0.01028311965811966
2021-04-20,0.004944428009973375,0.010261194029850748
2021-04-21,0.004937953540297994,0.010373719909562441
2021-04-22,0.0049564692698905255,0.010481623988324265
2021-04-23,0.005021520803443327,0.010586211459573905
2021-04-24,0.005184495119283891,0.010683197045634396
2021-04-25,0.005305951063098827,0.01077671178867131
2021-04-26,0.005298531346680417,0.010868141940552575
2021-04-27,0.005448241703813768,0.01095318816012518
2021-04-28,0.0057253096023399085,0.010904842269245749
2021-04-29,0.005856472713499023,0.01085551822176273
2021-04-30,0.006042546146842149,0.010802469135802467
2021-05-01,0.006090263556820297,0.010754064780437844
2021-05-02,0.00624395851294511,0.010703363914373088
2021-05-03,0.006483983018139714,0.010647737355811888
2021-05-04,0.0066646393999290465,0.01059001512859304
2021-05-05,0.0067472380811151485,0.010531594784353058
2021-05-06,0.007099664602051559,0.010463378176382659
2021-05-07,0.007290811645985226,0.010398613518197574
2021-05-08,0.007537867115462109,0.010333374338787059
2021-05-09,0.007555862704445981,0.010273972602739724
2021-05-10,0.007717201891959175,0.010206561360874849
2021-05-11,0.007896258730370571,0.010136358151321348
2021-05-12,0.008175144991118627,0.010050251256281405
2021-05-13,0.008015993167967085,0.00995142755597678
2021-05-14,0.007763975155279503,0.009819967266775777
2021-05-15,0.009311883055234034,0.00948938093086308
2021-05-16,0.011633485248260975,0.008906796734174528
2021-05-17,0.01398520069199122,0.008261323710948627
2021-05-18,0.015194191468719684,0.0074509479261528275
2021-05-19,0.015945830396450318,0.006719004172855223
2021-05-20,0.01660455584363428,0.006364455118583007
2021-05-21,0.017186682365253798,0.006387327542156361
2021-05-22,0.018192110847103857,0.006631823971188896
2021-05-23,0.01907568697828342,0.007144494536563002
2021-05-24,0.019842566334287347,0.007952891806829333
2021-05-25,0.020821536832735063,0.009009555589261338
2021-05-26,0.02207787129632345,0.010225117506390699
2021-05-27,0.023613656903920435,0.011594348382563301
2021-05-28,0.025162434594919743,0.01300441179867415
2021-05-29,0.025938539606125983,0.014523177105646476
2021-05-30,0.026432817839691803,0.016076141725985767
2021-05-31,0.026452869822097165,0.017940336639615275
2021-06-01,0.025968266579610842,0.019791074474133034
2021-06-02,0.0249743342421797,0.021687437813042824
2021-06-03,0.023455379157477023,0.02347719817328102
2021-06-04,0.021852366951186815,0.025293475083465394
2021-06-05,0.02052600166417621,0.02688045272341429
2021-06-06,0.019288349451350422,0.028469045224707164
2021-06-07,0.01818551821587938,0.02993602712012685
2021-06-08,0.017300586585381472,0.03131283733728436
2021-06-09,0.01634326412803437,0.032654372550279503
2021-06-10,0.015282646464770486,0.03387157341344348
2021-06-11,0.014159365060313268,0.034863706832358794
2021-06-12,0.012893759881154574,0.03592542607698647
2021-06-13,0.011609831435630037,0.03691994238943338
2021-06-14,0.010624417920953127,0.03773563231594546
2021-06-15,0.009681398134405196,0.03853488450818655
2021-06-16,0.008898923024422703,0.03922961647333073
2021-06-17,0.00830255600116893,0.03990859292141833
2021-06-18,0.00781615072993834,0.04061121715031326
2021-06-19,0.007449051815504675,0.04129520157639665
2021-06-20,0.007144131547574166,0.041886470606816814
2021-06-21,0.006621382583991946,0.042387985033403845
2021-06-22,0.006098986288561571,0.0427910722028369
2021-06-23,0.005617774978496466,0.04316414244781007
2021-06-24,0.005197994324113693,0.043510032579240625
2021-06-25,0.0047619745881386875,0.04381827709920587
2021-06-26,0.004365918448955392,0.04412338930105428
2021-06-27,0.004002951444972246,0.04438364341856532
2021-06-28,0.003734041640440414,0.04465716037418665
2021-06-29,0.0035020657279706204,0.04495762795178827
2021-06-30,0.003281836961634589,0.045246523635367984
2021-07-01,0.0030333297678277692,0.04558729046200573
2021-07-02,0.0028534633694598396,0.04596208273562595
2021-07-03,0.002713002239188262,0.04627574359667239
2021-07-04,0.0025463302758960476,0.046609110312073376
2021-07-05,0.002385110347979982,0.046933379318273266
2021-07-06,0.0022300405070876284,0.04726665075196944
2021-07-07,0.0020973438155419944,0.04761451471652134
2021-07-08,0.002001429374484674,0.04793545325106788
2021-07-09,0.0018994712764013343,0.048198816568047344
2021-07-10,0.0017591513255815234,0.0484728822045667
2021-07-11,0.0016544464755629661,0.04874001866639013
2021-07-12,0.0015649002088451382,0.048990459703065314
2021-07-13,0.0014909179230353541,0.04917417064948967
2021-07-14,0.0014294641462271518,0.04929755667813194
2021-07-15,,0.04937509354886993
